"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"23325","CHESAPEAKE, VA",,"G",1430,"G",8172,"G",34882,184,"CHESAPEAKE","VA","CHESAPEAKE CITY"
"23326","CHESAPEAKE, VA","B","D",0,"D",0,"D",0,5,"CHESAPEAKE","VA","CHESAPEAKE CITY"
"23327","CHESAPEAKE, VA",,"G",399,"G",6234,"G",18204,26,"CHESAPEAKE","VA","CHESAPEAKE CITY"
"23328","CHESAPEAKE, VA",,"G",65,"G",306,"G",1613,16,"CHESAPEAKE","VA","CHESAPEAKE CITY"
"23336","CHINCOTEAGUE ISLAND, VA",,"G",734,"G",2713,"G",15595,153,"CHINCOTEAGUE ISLAND","VA","ACCOMACK"
"23337","WALLOPS ISLAND, VA",,"G",916,"G",10707,"G",45184,29,"WALLOPS ISLAND","VA","ACCOMACK"
"23341","CRADDOCKVILLE, VA","A","D",0,"D",0,"D",0,3,"CRADDOCKVILLE","VA","ACCOMACK"
"23345","DAVIS WHARF, VA","B","D",0,"D",0,"D",0,1,"DAVIS WHARF","VA","ACCOMACK"
"23347","EASTVILLE, VA",,"H",198,"G",902,"G",4976,43,"EASTVILLE","VA","NORTHAMPTON"
"23350","EXMORE, VA",,"G",821,"G",4162,"G",18056,93,"EXMORE","VA","NORTHAMPTON"
"23354","FRANKTOWN, VA",,"G",62,"G",606,"G",2273,11,"FRANKTOWN","VA","NORTHAMPTON"
"23356","GREENBACKVILLE, VA","C","S",0,"G",494,"G",2206,7,"GREENBACKVILLE","VA","ACCOMACK"
"23357","GREENBUSH, VA","A","D",0,"D",0,"D",0,3,"GREENBUSH","VA","ACCOMACK"
"23358","HACKSNECK, VA","A","D",0,"D",0,"D",0,1,"HACKSNECK","VA","ACCOMACK"
"23359","HALLWOOD, VA",,"G",41,"G",208,"G",921,9,"HALLWOOD","VA","ACCOMACK"
"23389","HARBORTON, VA","A","D",0,"D",0,"D",0,2,"HARBORTON","VA","ACCOMACK"
"23395","HORNTOWN, VA","B","D",0,"D",0,"D",0,2,"HORNTOWN","VA","ACCOMACK"
"23396","OAK HALL, VA","A","D",0,"D",0,"D",0,1,"OAK HALL","VA","ACCOMACK"
"23397","ISLE OF WIGHT, VA","C","D",0,"D",0,"D",0,2,"ISLE OF WIGHT","VA","ISLE OF WIGHT"
"23398","JAMESVILLE, VA",,"G",10,"G",101,"G",614,4,"JAMESVILLE","VA","NORTHAMPTON"
"23401","KELLER, VA",,"G",46,"G",269,"G",1520,12,"KELLER","VA","ACCOMACK"
"23404","LOCUSTVILLE, VA","A","D",0,"D",0,"D",0,2,"LOCUSTVILLE","VA","ACCOMACK"
"23405","MACHIPONGO, VA",,"H",47,"G",210,"G",910,10,"MACHIPONGO","VA","NORTHAMPTON"
"23407","MAPPSVILLE, VA",,"G",93,"G",725,"G",3115,14,"MAPPSVILLE","VA","ACCOMACK"
"23408","MARIONVILLE, VA","B","D",0,"D",0,"D",0,2,"MARIONVILLE","VA","NORTHAMPTON"
"23409","MEARS, VA","B","S",0,"H",177,"H",773,5,"MEARS","VA","ACCOMACK"
"23410","MELFA, VA",,"G",299,"G",1836,"G",7977,44,"MELFA","VA","ACCOMACK"
"23413","NASSAWADOX, VA",,"G",896,"G",8274,"G",32931,41,"NASSAWADOX","VA","NORTHAMPTON"
"23414","NELSONIA, VA",,"G",39,"G",231,"G",898,6,"NELSONIA","VA","ACCOMACK"
"23415","NEW CHURCH, VA",,"G",164,"H",1001,"G",4537,27,"NEW CHURCH","VA","ACCOMACK"
"23416","OAK HALL, VA",,"G",198,"G",1026,"G",4519,21,"OAK HALL","VA","ACCOMACK"
"23417","ONANCOCK, VA",,"G",557,"G",3229,"G",13804,96,"ONANCOCK","VA","ACCOMACK"
"23418","ONLEY, VA",,"G",1020,"G",4575,"G",22442,99,"ONLEY","VA","ACCOMACK"
"23419","OYSTER, VA","B","D",0,"D",0,"D",0,2,"OYSTER","VA","NORTHAMPTON"
"23420","PAINTER, VA",,"G",142,"G",821,"G",3298,24,"PAINTER","VA","ACCOMACK"
"23421","PARKSLEY, VA",,"G",462,"G",2561,"G",10762,56,"PARKSLEY","VA","ACCOMACK"
"23422","PUNGOTEAGUE, VA",,"G",9,"G",22,"G",103,4,"PUNGOTEAGUE","VA","ACCOMACK"
"23423","QUINBY, VA",,"G",89,"G",411,"G",1694,6,"QUINBY","VA","ACCOMACK"
"23424","RESCUE, VA","B","S",0,"H",132,"H",729,5,"RESCUE","VA","ISLE OF WIGHT"
"23426","SANFORD, VA","A","D",0,"D",0,"D",0,2,"SANFORD","VA","ACCOMACK"
"23427","SAXIS, VA","B","D",0,"D",0,"D",0,2,"SAXIS","VA","ACCOMACK"
"23430","SMITHFIELD, VA",,"H",7426,"H",49343,"H",222437,334,"SMITHFIELD","VA","ISLE OF WIGHT"
"23431","SMITHFIELD, VA",,"H",79,"H",1080,"H",4782,14,"SMITHFIELD","VA","ISLE OF WIGHT"
"23432","SUFFOLK, VA",,"H",80,"H",476,"H",2038,21,"SUFFOLK","VA","SUFFOLK CITY"
"23433","SUFFOLK, VA",,"H",224,"H",1252,"G",6602,24,"SUFFOLK","VA","SUFFOLK CITY"
"23434","SUFFOLK, VA",,"G",13525,"G",105921,"G",451910,948,"SUFFOLK","VA","SUFFOLK CITY"
"23435","SUFFOLK, VA",,"G",6164,"G",58505,"H",249662,395,"SUFFOLK","VA","SUFFOLK CITY"
"23436","SUFFOLK, VA",,"G",74,"G",249,"G",1112,11,"SUFFOLK","VA","SUFFOLK CITY"
"23437","SUFFOLK, VA",,"G",142,"G",736,"H",3708,42,"SUFFOLK","VA","SUFFOLK CITY"
"23438","SUFFOLK, VA",,"G",67,"G",421,"G",2043,22,"SUFFOLK","VA","SUFFOLK CITY"
"23439","SUFFOLK, VA",,"G",124,"G",847,"G",3873,21,"SUFFOLK","VA","SUFFOLK CITY"
"23440","TANGIER, VA",,"G",14,"G",70,"G",504,10,"TANGIER","VA","ACCOMACK"
"23441","TASLEY, VA",,"H",144,"H",1898,"H",7973,11,"TASLEY","VA","ACCOMACK"
"23442","TEMPERANCEVILLE, VA","G","D",0,"D",0,"D",0,18,"TEMPERANCEVILLE","VA","ACCOMACK"
"23443","TOWNSEND, VA","A","D",0,"D",0,"D",0,3,"TOWNSEND","VA","NORTHAMPTON"
"23450","VIRGINIA BEACH, VA",,"G",408,"G",1688,"G",7306,28,"VIRGINIA BEACH","VA","VIRGINIA BEACH CITY"
"23451","VIRGINIA BEACH, VA",,"G",16003,"G",94224,"G",452652,1644,"VIRGINIA BEACH","VA","VIRGINIA BEACH CITY"
"23452","VIRGINIA BEACH, VA",,"G",33488,"G",299121,"G",1243521,2140,"VIRGINIA BEACH","VA","VIRGINIA BEACH CITY"
"23453","VIRGINIA BEACH, VA",,"G",3356,"G",27663,"G",124312,321,"VIRGINIA BEACH","VA","VIRGINIA BEACH CITY"
"23454","VIRGINIA BEACH, VA",,"G",20180,"G",162760,"G",695351,1445,"VIRGINIA BEACH","VA","VIRGINIA BEACH CITY"
"23455","VIRGINIA BEACH, VA",,"G",13369,"G",106604,"G",462127,1093,"VIRGINIA BEACH","VA","VIRGINIA BEACH CITY"
"23456","VIRGINIA BEACH, VA",,"G",9603,"G",53206,"G",235386,897,"VIRGINIA BEACH","VA","VIRGINIA BEACH CITY"
"23457","VIRGINIA BEACH, VA",,"G",445,"G",2584,"G",11487,97,"VIRGINIA BEACH","VA","VIRGINIA BEACH CITY"
"23458","VIRGINIA BEACH, VA",,"H",83,"H",402,"G",1840,6,"VIRGINIA BEACH","VA","VIRGINIA BEACH CITY"
"23459","VIRGINIA BEACH, VA",,"G",124,"G",859,"G",3986,20,"VIRGINIA BEACH","VA","VIRGINIA BEACH CITY"
"23460","VIRGINIA BEACH, VA",,"G",409,"G",3620,"G",14689,26,"VIRGINIA BEACH","VA","VIRGINIA BEACH CITY"
"23461","VIRGINIA BEACH, VA",,"G",285,"G",3635,"G",20266,28,"VIRGINIA BEACH","VA","VIRGINIA BEACH CITY"
"23462","VIRGINIA BEACH, VA",,"G",34346,"G",344326,"G",1433265,1921,"VIRGINIA BEACH","VA","VIRGINIA BEACH CITY"
"23463","VIRGINIA BEACH, VA","G","D",0,"D",0,"D",0,15,"VIRGINIA BEACH","VA","VIRGINIA BEACH CITY"
"23464","VIRGINIA BEACH, VA",,"G",11176,"G",67401,"G",282984,1054,"VIRGINIA BEACH","VA","VIRGINIA BEACH CITY"
"23465","VIRGINIA BEACH, VA","B","D",0,"D",0,"D",0,2,"VIRGINIA BEACH","VA","VIRGINIA BEACH CITY"
"23466","VIRGINIA BEACH, VA",,"G",23,"H",78,"G",392,10,"VIRGINIA BEACH","VA","VIRGINIA BEACH CITY"
"23467","VIRGINIA BEACH, VA",,"G",23,"G",119,"G",482,12,"VIRGINIA BEACH","VA","VIRGINIA BEACH CITY"
"23471","VIRGINIA BEACH, VA",,"G",22,"G",157,"G",609,8,"VIRGINIA BEACH","VA","VIRGINIA BEACH CITY"
"23480","WACHAPREAGUE, VA","B","S",0,"H",177,"H",934,11,"WACHAPREAGUE","VA","ACCOMACK"
"23482","WARDTOWN, VA","A","D",0,"D",0,"D",0,1,"WARDTOWN","VA","NORTHAMPTON"
"23483","WATTSVILLE, VA","B","D",0,"D",0,"D",0,2,"WATTSVILLE","VA","ACCOMACK"
"23486","WILLIS WHARF, VA","B","D",0,"D",0,"D",0,3,"WILLIS WHARF","VA","NORTHAMPTON"
"23487","WINDSOR, VA",,"G",962,"H",7543,"G",32668,116,"WINDSOR","VA","ISLE OF WIGHT"
"23501","NORFOLK, VA",,"G",566,"G",6052,"G",22870,33,"NORFOLK","VA","NORFOLK CITY"
"23502","NORFOLK, VA",,"G",29526,"G",301685,"G",1240126,1262,"NORFOLK","VA","NORFOLK CITY"
"23503","NORFOLK, VA",,"G",1580,"G",6751,"G",29055,221,"NORFOLK","VA","NORFOLK CITY"
"23504","NORFOLK, VA",,"G",5295,"G",41054,"G",177826,281,"NORFOLK","VA","NORFOLK CITY"
"23505","NORFOLK, VA",,"G",7533,"G",58869,"G",251461,466,"NORFOLK","VA","NORFOLK CITY"
"23506","NORFOLK, VA","A","D",0,"D",0,"D",0,1,"NORFOLK","VA","NORFOLK CITY"
"23507","NORFOLK, VA",,"G",7745,"G",90879,"G",410432,163,"NORFOLK","VA","NORFOLK CITY"
"23508","NORFOLK, VA",,"G",2580,"G",18729,"G",85357,229,"NORFOLK","VA","NORFOLK CITY"
"23509","NORFOLK, VA",,"G",1910,"G",17105,"G",69623,158,"NORFOLK","VA","NORFOLK CITY"
"23510","NORFOLK, VA",,"G",18815,"G",216301,"G",872085,1056,"NORFOLK","VA","NORFOLK CITY"
"23511","NORFOLK, VA",,"G",1983,"G",18617,"G",77296,155,"NORFOLK","VA","NORFOLK CITY"
"23512","NORFOLK, VA","B","D",0,"D",0,"D",0,3,"NORFOLK","VA","NORFOLK CITY"
"23513","NORFOLK, VA",,"G",11771,"G",134579,"G",616114,418,"NORFOLK","VA","NORFOLK CITY"
"23514","NORFOLK, VA",,"G",77,"G",404,"G",1683,7,"NORFOLK","VA","NORFOLK CITY"
"23515","NORFOLK, VA","B","D",0,"D",0,"D",0,2,"NORFOLK","VA","NORFOLK CITY"
"23517","NORFOLK, VA",,"G",5135,"G",32363,"G",141886,416,"NORFOLK","VA","NORFOLK CITY"
"23518","NORFOLK, VA",,"G",6380,"G",33755,"G",141628,532,"NORFOLK","VA","NORFOLK CITY"
"23520","NORFOLK, VA","C","D",0,"D",0,"D",0,2,"NORFOLK","VA","NORFOLK CITY"
"23521","NORFOLK, VA",,"H",705,"H",6382,"H",26890,43,"NORFOLK","VA","NORFOLK CITY"
"23523","NORFOLK, VA",,"G",4060,"G",50441,"G",210800,88,"NORFOLK","VA","NORFOLK CITY"
"23529","NORFOLK, VA","E","D",0,"D",0,"D",0,9,"NORFOLK","VA","NORFOLK CITY"
"23541","NORFOLK, VA","C","D",0,"D",0,"D",0,6,"NORFOLK","VA","NORFOLK CITY"
"23551","NORFOLK, VA",,"G",284,"G",4357,"G",17891,46,"NORFOLK","VA","NORFOLK CITY"
"23601","NEWPORT NEWS, VA",,"G",11068,"G",106661,"G",467970,588,"NEWPORT NEWS","VA","NEWPORT NEWS CITY"
"23602","NEWPORT NEWS, VA",,"G",16334,"G",117988,"G",499066,826,"NEWPORT NEWS","VA","NEWPORT NEWS CITY"
"23603","NEWPORT NEWS, VA",,"G",1923,"G",21394,"G",88663,62,"NEWPORT NEWS","VA","NEWPORT NEWS CITY"
"23604","FORT EUSTIS, VA",,"G",1201,"G",10653,"G",44349,65,"FORT EUSTIS","VA","NEWPORT NEWS CITY"
"23605","NEWPORT NEWS, VA",,"G",4431,"G",32912,"G",139083,270,"NEWPORT NEWS","VA","NEWPORT NEWS CITY"
"23606","NEWPORT NEWS, VA",,"G",20059,"G",196100,"G",842619,1121,"NEWPORT NEWS","VA","NEWPORT NEWS CITY"
"23607","NEWPORT NEWS, VA","K","D",0,"D",0,"D",0,346,"NEWPORT NEWS","VA","NEWPORT NEWS CITY"
"23608","NEWPORT NEWS, VA",,"G",4881,"G",32007,"G",135865,473,"NEWPORT NEWS","VA","NEWPORT NEWS CITY"
"23609","NEWPORT NEWS, VA","B","D",0,"D",0,"D",0,7,"NEWPORT NEWS","VA","NEWPORT NEWS CITY"
"23612","NEWPORT NEWS, VA",,"H",117,"H",719,"H",2792,6,"NEWPORT NEWS","VA","NEWPORT NEWS CITY"
"23630","HAMPTON, VA","B","D",0,"D",0,"D",0,3,"HAMPTON","VA","HAMPTON CITY"
"23651","FORT MONROE, VA",,"G",182,"G",2528,"G",10221,26,"FORT MONROE","VA","HAMPTON CITY"
"23661","HAMPTON, VA",,"G",5864,"G",50472,"G",215793,338,"HAMPTON","VA","HAMPTON CITY"
"23662","POQUOSON, VA",,"G",1461,"G",7394,"G",33720,221,"POQUOSON","VA","POQUOSON CITY"
"23663","HAMPTON, VA",,"G",1249,"G",7031,"G",29775,149,"HAMPTON","VA","HAMPTON CITY"
"23664","HAMPTON, VA",,"G",369,"G",1742,"G",7673,100,"HAMPTON","VA","HAMPTON CITY"
"23665","HAMPTON, VA",,"G",834,"G",11097,"G",45758,73,"HAMPTON","VA","YORK"
"23666","HAMPTON, VA",,"G",21847,"G",169774,"G",731323,1107,"HAMPTON","VA","HAMPTON CITY"
"23667","HAMPTON, VA","G","D",0,"D",0,"D",0,5,"HAMPTON","VA","HAMPTON CITY"
"23668","HAMPTON, VA","G","D",0,"D",0,"D",0,4,"HAMPTON","VA","HAMPTON CITY"
"23669","HAMPTON, VA",,"G",6711,"G",42347,"G",183823,568,"HAMPTON","VA","HAMPTON CITY"
"23670","HAMPTON, VA",,"G",359,"G",4035,"G",16559,9,"HAMPTON","VA","HAMPTON CITY"
"23681","HAMPTON, VA",,"G",962,"G",13095,"G",58171,20,"HAMPTON","VA","HAMPTON CITY"
"23690","YORKTOWN, VA",,"G",657,"G",5881,"G",28598,45,"YORKTOWN","VA","YORK"
"23691","YORKTOWN, VA",,"G",87,"G",873,"G",4215,14,"YORKTOWN","VA","YORK"
"23692","YORKTOWN, VA",,"G",4159,"G",32649,"G",142160,487,"YORKTOWN","VA","YORK"
"23693","YORKTOWN, VA",,"H",4872,"G",28571,"G",126020,428,"YORKTOWN","VA","YORK"
"23694","LACKEY, VA","A","D",0,"D",0,"D",0,2,"LACKEY","VA","YORK"
"23696","SEAFORD, VA",,"G",563,"G",3160,"G",13306,73,"SEAFORD","VA","YORK"
"23701","PORTSMOUTH, VA",,"G",6186,"G",39471,"G",169241,451,"PORTSMOUTH","VA","PORTSMOUTH CITY"
"23702","PORTSMOUTH, VA",,"G",2250,"G",14235,"G",59454,159,"PORTSMOUTH","VA","PORTSMOUTH CITY"
"23703","PORTSMOUTH, VA",,"G",3217,"G",24024,"G",106611,315,"PORTSMOUTH","VA","PORTSMOUTH CITY"
"23704","PORTSMOUTH, VA",,"G",7540,"G",59684,"G",270575,462,"PORTSMOUTH","VA","PORTSMOUTH CITY"
"23705","PORTSMOUTH, VA",,"H",104,"G",955,"G",3400,8,"PORTSMOUTH","VA","PORTSMOUTH CITY"
"23707","PORTSMOUTH, VA",,"G",7118,"G",62784,"G",256311,330,"PORTSMOUTH","VA","PORTSMOUTH CITY"
"23708","PORTSMOUTH, VA",,"G",1929,"G",21808,"G",87698,26,"PORTSMOUTH","VA","PORTSMOUTH CITY"
"23709","PORTSMOUTH, VA","C","D",0,"D",0,"D",0,15,"PORTSMOUTH","VA","PORTSMOUTH CITY"
"23801","FORT LEE, VA",,"G",823,"G",8717,"G",32479,64,"FORT LEE","VA","PRINCE GEORGE"
"23803","PETERSBURG, VA",,"G",9236,"G",73581,"G",314690,682,"PETERSBURG","VA","PETERSBURG CITY"
"23804","PETERSBURG, VA",,"G",253,"G",2028,"G",10055,27,"PETERSBURG","VA","PETERSBURG CITY"
"23805","PETERSBURG, VA",,"G",5678,"G",46618,"G",195540,355,"PETERSBURG","VA","PETERSBURG CITY"
"23806","PETERSBURG, VA",,"G",238,"G",1061,"G",4435,6,"PETERSBURG","VA","PETERSBURG CITY"
"23821","ALBERTA, VA",,"G",107,"G",589,"G",3243,20,"ALBERTA","VA","BRUNSWICK"
"23822","AMMON, VA","A","D",0,"D",0,"D",0,1,"AMMON","VA","DINWIDDIE"
"23824","BLACKSTONE, VA",,"G",1976,"H",10340,"G",44329,206,"BLACKSTONE","VA","NOTTOWAY"
"23827","BOYKINS, VA",,"H",475,"H",2761,"H",12419,24,"BOYKINS","VA","SOUTHAMPTON"
"23828","BRANCHVILLE, VA",,"G",17,"G",56,"G",256,6,"BRANCHVILLE","VA","SOUTHAMPTON"
"23829","CAPRON, VA",,"G",52,"G",225,"G",964,16,"CAPRON","VA","SOUTHAMPTON"
"23830","CARSON, VA",,"G",193,"G",1440,"G",6663,24,"CARSON","VA","DINWIDDIE"
"23831","CHESTER, VA",,"G",8241,"G",54967,"G",239002,614,"CHESTER","VA","CHESTERFIELD"
"23832","CHESTERFIELD, VA",,"H",3732,"G",25457,"G",117056,449,"CHESTERFIELD","VA","CHESTERFIELD"
"23833","CHURCH ROAD, VA",,"H",67,"G",403,"G",1911,26,"CHURCH ROAD","VA","DINWIDDIE"
"23834","COLONIAL HEIGHTS, VA",,"G",13996,"G",101795,"G",435599,847,"COLONIAL HEIGHTS","VA","COLONIAL HEIGHTS CITY"
"23836","CHESTER, VA",,"G",8401,"H",115804,"G",424260,302,"CHESTER","VA","CHESTERFIELD"
"23837","COURTLAND, VA",,"G",891,"G",5991,"G",24643,89,"COURTLAND","VA","SOUTHAMPTON"
"23838","CHESTERFIELD, VA",,"G",723,"G",3895,"G",18638,189,"CHESTERFIELD","VA","CHESTERFIELD"
"23839","DENDRON, VA","B","D",0,"D",0,"D",0,7,"DENDRON","VA","SURRY"
"23840","DEWITT, VA",,"G",37,"G",217,"G",1046,18,"DEWITT","VA","DINWIDDIE"
"23841","DINWIDDIE, VA",,"H",325,"H",1704,"H",7994,65,"DINWIDDIE","VA","DINWIDDIE"
"23842","DISPUTANTA, VA","G","D",0,"D",0,"D",0,67,"DISPUTANTA","VA","PRINCE GEORGE"
"23843","DOLPHIN, VA",,"G",41,"G",231,"G",950,12,"DOLPHIN","VA","BRUNSWICK"
"23844","DREWRYVILLE, VA",,"G",37,"G",786,"G",2478,10,"DREWRYVILLE","VA","SOUTHAMPTON"
"23845","EBONY, VA",,"G",67,"G",585,"G",2524,12,"EBONY","VA","BRUNSWICK"
"23846","ELBERON, VA","A","D",0,"D",0,"D",0,6,"ELBERON","VA","SURRY"
"23847","EMPORIA, VA",,"G",5311,"H",32893,"H",138352,323,"EMPORIA","VA","GREENSVILLE"
"23850","FORD, VA",,"H",24,"H",136,"H",561,8,"FORD","VA","DINWIDDIE"
"23851","FRANKLIN, VA",,"G",5002,"G",40875,"G",172873,355,"FRANKLIN","VA","FRANKLIN CITY"
"23856","FREEMAN, VA","C","D",0,"D",0,"D",0,12,"FREEMAN","VA","BRUNSWICK"
"23857","GASBURG, VA",,"G",280,"G",1895,"G",8712,36,"GASBURG","VA","BRUNSWICK"
"23860","HOPEWELL, VA",,"G",6838,"G",65516,"G",279700,495,"HOPEWELL","VA","HOPEWELL CITY"
"23866","IVOR, VA",,"H",178,"H",998,"H",4574,28,"IVOR","VA","SOUTHAMPTON"
"23867","JARRATT, VA",,"G",791,"G",6075,"G",25552,32,"JARRATT","VA","GREENSVILLE"
"23868","LAWRENCEVILLE, VA",,"H",1951,"H",10787,"H",46968,132,"LAWRENCEVILLE","VA","BRUNSWICK"
"23870","JARRATT, VA","C","D",0,"D",0,"D",0,2,"JARRATT","VA","GREENSVILLE"
"23872","MC KENNEY, VA",,"G",194,"G",1157,"G",5157,29,"MC KENNEY","VA","DINWIDDIE"
"23874","NEWSOMS, VA","B","D",0,"D",0,"D",0,10,"NEWSOMS","VA","SOUTHAMPTON"
"23875","PRINCE GEORGE, VA",,"G",3233,"G",27591,"G",115559,205,"PRINCE GEORGE","VA","PRINCE GEORGE"
"23876","RAWLINGS, VA","A","D",0,"D",0,"D",0,2,"RAWLINGS","VA","BRUNSWICK"
"23878","SEDLEY, VA",,"G",119,"G",466,"G",2228,18,"SEDLEY","VA","SOUTHAMPTON"
"23879","SKIPPERS, VA","E","D",0,"D",0,"D",0,12,"SKIPPERS","VA","GREENSVILLE"
"23881","SPRING GROVE, VA","B","S",0,"H",225,"G",1093,19,"SPRING GROVE","VA","SURRY"
"23882","STONY CREEK, VA",,"G",685,"G",3990,"G",16562,48,"STONY CREEK","VA","SUSSEX"
"23883","SURRY, VA","G","D",0,"D",0,"D",0,44,"SURRY","VA","SURRY"
"23884","SUSSEX, VA","A","D",0,"D",0,"D",0,4,"SUSSEX","VA","SUSSEX"
"23885","SUTHERLAND, VA","G","D",0,"D",0,"D",0,31,"SUTHERLAND","VA","DINWIDDIE"
"23887","VALENTINES, VA","B","D",0,"D",0,"D",0,8,"VALENTINES","VA","BRUNSWICK"
"23888","WAKEFIELD, VA",,"G",443,"G",2085,"G",9823,48,"WAKEFIELD","VA","SUSSEX"
"23889","WARFIELD, VA",,"G",60,"G",221,"G",958,10,"WARFIELD","VA","BRUNSWICK"
"23890","WAVERLY, VA",,"G",807,"G",6096,"G",26468,77,"WAVERLY","VA","SUSSEX"
"23891","WAVERLY, VA","C","D",0,"D",0,"D",0,5,"WAVERLY","VA","SUSSEX"
"23893","WHITE PLAINS, VA","A","D",0,"D",0,"D",0,2,"WHITE PLAINS","VA","BRUNSWICK"
"23894","WILSONS, VA","A","S",0,"H",29,"H",132,3,"WILSONS","VA","DINWIDDIE"
"23897","YALE, VA",,"G",18,"G",18,"G",102,4,"YALE","VA","SUSSEX"
"23898","ZUNI, VA","C","D",0,"D",0,"D",0,16,"ZUNI","VA","ISLE OF WIGHT"
"23899","CLAREMONT, VA",,"H",39,"H",241,"H",1111,5,"CLAREMONT","VA","SURRY"
"23901","FARMVILLE, VA",,"G",6089,"G",36382,"G",157595,488,"FARMVILLE","VA","PRINCE EDWARD"
"23909","FARMVILLE, VA",,"H",278,"H",882,"H",3788,6,"FARMVILLE","VA","PRINCE EDWARD"
"23915","BASKERVILLE, VA",,"G",14,"G",63,"G",306,5,"BASKERVILLE","VA","MECKLENBURG"
"23917","BOYDTON, VA",,"H",272,"H",1699,"G",10244,39,"BOYDTON","VA","MECKLENBURG"
"23919","BRACEY, VA",,"G",317,"G",1362,"G",6401,42,"BRACEY","VA","MECKLENBURG"
"23920","BRODNAX, VA",,"G",250,"G",1452,"G",6907,38,"BRODNAX","VA","BRUNSWICK"
"23921","BUCKINGHAM, VA",,"G",228,"G",1243,"G",6539,41,"BUCKINGHAM","VA","BUCKINGHAM"
"23922","BURKEVILLE, VA","F","D",0,"D",0,"D",0,32,"BURKEVILLE","VA","NOTTOWAY"
"23923","CHARLOTTE COURT HOUSE, VA",,"G",248,"G",1080,"G",4895,40,"CHARLOTTE COURT HOUSE","VA","CHARLOTTE"
"23924","CHASE CITY, VA",,"G",1214,"G",7451,"G",31111,133,"CHASE CITY","VA","MECKLENBURG"
"23927","CLARKSVILLE, VA",,"G",1140,"G",6838,"G",31014,139,"CLARKSVILLE","VA","MECKLENBURG"
"23930","CREWE, VA",,"H",705,"H",5356,"H",24949,89,"CREWE","VA","NOTTOWAY"
"23934","CULLEN, VA","B","D",0,"D",0,"D",0,8,"CULLEN","VA","CHARLOTTE"
"23936","DILLWYN, VA",,"G",1029,"G",7511,"G",31432,145,"DILLWYN","VA","BUCKINGHAM"
"23937","DRAKES BRANCH, VA",,"G",170,"G",892,"G",4174,30,"DRAKES BRANCH","VA","CHARLOTTE"
"23938","DUNDAS, VA","A","D",0,"D",0,"D",0,3,"DUNDAS","VA","LUNENBURG"
"23939","EVERGREEN, VA",,"G",19,"G",81,"G",395,6,"EVERGREEN","VA","APPOMATTOX"
"23942","GREEN BAY, VA",,"G",34,"H",263,"H",1163,10,"GREEN BAY","VA","PRINCE EDWARD"
"23943","HAMPDEN SYDNEY, VA","E","D",0,"D",0,"D",0,5,"HAMPDEN SYDNEY","VA","PRINCE EDWARD"
"23944","KENBRIDGE, VA",,"G",872,"H",6154,"H",24009,91,"KENBRIDGE","VA","LUNENBURG"
"23947","KEYSVILLE, VA",,"G",981,"G",6223,"G",32694,103,"KEYSVILLE","VA","CHARLOTTE"
"23950","LA CROSSE, VA",,"H",780,"H",3520,"H",15134,73,"LA CROSSE","VA","MECKLENBURG"
"23952","LUNENBURG, VA",,"G",29,"G",173,"G",783,4,"LUNENBURG","VA","LUNENBURG"
"23954","MEHERRIN, VA",,"G",70,"G",285,"G",1280,21,"MEHERRIN","VA","PRINCE EDWARD"
"23955","NOTTOWAY, VA","A","D",0,"D",0,"D",0,1,"NOTTOWAY","VA","NOTTOWAY"
"23958","PAMPLIN, VA",,"G",109,"G",490,"G",2170,25,"PAMPLIN","VA","APPOMATTOX"
"23959","PHENIX, VA","B","S",0,"G",350,"G",1504,14,"PHENIX","VA","CHARLOTTE"
"23960","PROSPECT, VA",,"G",80,"G",498,"G",2180,25,"PROSPECT","VA","PRINCE EDWARD"
"23962","RANDOLPH, VA","B","D",0,"D",0,"D",0,7,"RANDOLPH","VA","CHARLOTTE"
"23963","RED HOUSE, VA",,"G",27,"G",75,"G",331,7,"RED HOUSE","VA","CHARLOTTE"
"23964","RED OAK, VA","C","S",0,"H",804,"H",3481,17,"RED OAK","VA","CHARLOTTE"
"23966","RICE, VA",,"G",179,"G",879,"G",3779,36,"RICE","VA","PRINCE EDWARD"
"23967","SAXE, VA",,"G",72,"G",327,"G",1417,11,"SAXE","VA","CHARLOTTE"
"23968","SKIPWITH, VA",,"H",76,"H",402,"H",1989,12,"SKIPWITH","VA","MECKLENBURG"
"23970","SOUTH HILL, VA",,"G",5473,"G",35831,"G",152823,335,"SOUTH HILL","VA","MECKLENBURG"
"23974","VICTORIA, VA",,"G",333,"G",1740,"G",7818,60,"VICTORIA","VA","LUNENBURG"
"23976","WYLLIESBURG, VA",,"G",131,"G",856,"G",3520,11,"WYLLIESBURG","VA","CHARLOTTE"
"24001","ROANOKE, VA",,"H",116,"H",512,"H",2314,8,"ROANOKE","VA","ROANOKE CITY"
"24002","ROANOKE, VA",,"G",32,"G",148,"G",637,6,"ROANOKE","VA","ROANOKE CITY"
"24004","ROANOKE, VA","A","D",0,"D",0,"D",0,2,"ROANOKE","VA","ROANOKE CITY"
"24006","ROANOKE, VA","B","D",0,"D",0,"D",0,3,"ROANOKE","VA","ROANOKE CITY"
"24007","ROANOKE, VA",,"G",47,"H",587,"H",2435,4,"ROANOKE","VA","ROANOKE CITY"
