"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"49445","MUSKEGON, MI",,"G",2944,"G",20165,"G",88864,342,"MUSKEGON","MI","MUSKEGON"
"49446","NEW ERA, MI",,"G",313,"H",1879,"H",9224,41,"NEW ERA","MI","OCEANA"
"49448","NUNICA, MI",,"G",516,"G",3888,"G",19899,74,"NUNICA","MI","OTTAWA"
"49449","PENTWATER, MI",,"G",198,"H",928,"G",6372,77,"PENTWATER","MI","OCEANA"
"49450","PULLMAN, MI",,"H",183,"G",876,"G",3935,11,"PULLMAN","MI","ALLEGAN"
"49451","RAVENNA, MI",,"H",631,"H",6238,"H",27409,75,"RAVENNA","MI","MUSKEGON"
"49452","ROTHBURY, MI","E","D",0,"D",0,"D",0,17,"ROTHBURY","MI","OCEANA"
"49453","SAUGATUCK, MI",,"G",739,"G",3630,"G",23054,166,"SAUGATUCK","MI","ALLEGAN"
"49454","SCOTTVILLE, MI",,"G",391,"H",2575,"H",11359,82,"SCOTTVILLE","MI","MASON"
"49455","SHELBY, MI",,"G",1475,"G",12217,"G",56231,105,"SHELBY","MI","OCEANA"
"49456","SPRING LAKE, MI",,"G",5721,"G",51120,"G",218090,360,"SPRING LAKE","MI","OTTAWA"
"49457","TWIN LAKE, MI",,"H",287,"H",1543,"H",8811,84,"TWIN LAKE","MI","MUSKEGON"
"49458","WALHALLA, MI","B","D",0,"D",0,"D",0,10,"WALHALLA","MI","MASON"
"49459","WALKERVILLE, MI",,"G",172,"H",932,"H",4276,11,"WALKERVILLE","MI","OCEANA"
"49460","WEST OLIVE, MI",,"G",820,"H",13503,"H",55005,116,"WEST OLIVE","MI","OTTAWA"
"49461","WHITEHALL, MI",,"H",3751,"H",47583,"H",178771,225,"WHITEHALL","MI","MUSKEGON"
"49463","SYLVAN BEACH, MI","A","D",0,"D",0,"D",0,1,"SYLVAN BEACH","MI","MUSKEGON"
"49464","ZEELAND, MI",,"G",18411,"G",188531,"G",882301,662,"ZEELAND","MI","OTTAWA"
"49468","GRANDVILLE, MI","C","D",0,"D",0,"D",0,10,"GRANDVILLE","MI","KENT"
"49501","GRAND RAPIDS, MI",,"H",2825,"H",42040,"H",169944,44,"GRAND RAPIDS","MI","KENT"
"49502","GRAND RAPIDS, MI","A","D",0,"D",0,"D",0,3,"GRAND RAPIDS","MI","KENT"
"49503","GRAND RAPIDS, MI",,"G",43045,"H",495650,"G",2011455,1569,"GRAND RAPIDS","MI","KENT"
"49504","GRAND RAPIDS, MI",,"G",15625,"G",143746,"G",608415,801,"GRAND RAPIDS","MI","KENT"
"49505","GRAND RAPIDS, MI",,"G",10888,"G",107538,"G",432948,505,"GRAND RAPIDS","MI","KENT"
"49506","GRAND RAPIDS, MI",,"G",10808,"H",81512,"H",344265,593,"GRAND RAPIDS","MI","KENT"
"49507","GRAND RAPIDS, MI",,"G",7380,"G",71867,"G",305093,386,"GRAND RAPIDS","MI","KENT"
"49508","GRAND RAPIDS, MI",,"G",17280,"G",204054,"G",726792,752,"GRAND RAPIDS","MI","KENT"
"49509","WYOMING, MI",,"G",13468,"G",126483,"G",513281,664,"WYOMING","MI","KENT"
"49510","GRAND RAPIDS, MI","C","D",0,"D",0,"D",0,3,"GRAND RAPIDS","MI","KENT"
"49512","GRAND RAPIDS, MI",,"G",46696,"G",479496,"G",1995809,1275,"GRAND RAPIDS","MI","KENT"
"49514","GRAND RAPIDS, MI","C","D",0,"D",0,"D",0,7,"GRAND RAPIDS","MI","KENT"
"49515","GRAND RAPIDS, MI","F","D",0,"D",0,"D",0,2,"GRAND RAPIDS","MI","KENT"
"49516","GRAND RAPIDS, MI","B","D",0,"D",0,"D",0,6,"GRAND RAPIDS","MI","KENT"
"49518","GRAND RAPIDS, MI","G","D",0,"D",0,"D",0,15,"GRAND RAPIDS","MI","KENT"
"49519","WYOMING, MI",,"G",5253,"G",44947,"G",200401,369,"WYOMING","MI","KENT"
"49523","GRAND RAPIDS, MI","A","D",0,"D",0,"D",0,1,"GRAND RAPIDS","MI","KENT"
"49525","GRAND RAPIDS, MI",,"G",13008,"G",142177,"G",628204,815,"GRAND RAPIDS","MI","KENT"
"49528","GRAND RAPIDS, MI","B","D",0,"D",0,"D",0,2,"GRAND RAPIDS","MI","KENT"
"49530","GRAND RAPIDS, MI","C","D",0,"D",0,"D",0,3,"GRAND RAPIDS","MI","KENT"
"49534","GRAND RAPIDS, MI",,"G",7572,"G",75049,"G",323304,411,"GRAND RAPIDS","MI","KENT"
"49544","GRAND RAPIDS, MI",,"G",15636,"G",167689,"G",700797,559,"GRAND RAPIDS","MI","KENT"
"49546","GRAND RAPIDS, MI",,"G",32513,"G",335655,"G",1421052,1354,"GRAND RAPIDS","MI","KENT"
"49548","GRAND RAPIDS, MI",,"G",17128,"G",172608,"G",771956,860,"GRAND RAPIDS","MI","KENT"
"49560","GRAND RAPIDS, MI","C","D",0,"D",0,"D",0,2,"GRAND RAPIDS","MI","KENT"
"49588","GRAND RAPIDS, MI","B","D",0,"D",0,"D",0,5,"GRAND RAPIDS","MI","KENT"
"49601","CADILLAC, MI",,"G",12083,"G",100044,"G",424691,683,"CADILLAC","MI","WEXFORD"
"49610","ACME, MI",,"H",139,"G",768,"G",3618,26,"ACME","MI","GRAND TRAVERSE"
"49611","ALBA, MI","A","S",0,"H",57,"G",227,3,"ALBA","MI","ANTRIM"
"49612","ALDEN, MI",,"H",89,"G",624,"G",3460,32,"ALDEN","MI","ANTRIM"
"49613","ARCADIA, MI",,"H",38,"G",322,"H",3570,13,"ARCADIA","MI","MANISTEE"
"49614","BEAR LAKE, MI",,"G",427,"H",3548,"G",13083,61,"BEAR LAKE","MI","MANISTEE"
"49615","BELLAIRE, MI","G","S",0,"H",7186,"H",28958,132,"BELLAIRE","MI","ANTRIM"
"49616","BENZONIA, MI",,"H",661,"G",4325,"G",19981,78,"BENZONIA","MI","BENZIE"
"49617","BEULAH, MI",,"H",332,"G",1972,"G",11350,94,"BEULAH","MI","BENZIE"
"49618","BOON, MI","A","S",0,"H",38,"H",166,6,"BOON","MI","WEXFORD"
"49619","BRETHREN, MI","B","S",0,"H",223,"H",996,7,"BRETHREN","MI","MANISTEE"
"49620","BUCKLEY, MI",,"H",191,"G",1146,"G",5330,45,"BUCKLEY","MI","WEXFORD"
"49621","CEDAR, MI",,"G",235,"G",1277,"G",6869,69,"CEDAR","MI","LEELANAU"
"49622","CENTRAL LAKE, MI",,"G",327,"G",1745,"G",8756,46,"CENTRAL LAKE","MI","ANTRIM"
"49623","CHASE, MI","B","S",0,"H",220,"H",891,6,"CHASE","MI","LAKE"
"49625","COPEMISH, MI",,"H",101,"S",0,"H",2369,16,"COPEMISH","MI","MANISTEE"
"49626","EASTLAKE, MI","A","D",0,"D",0,"D",0,2,"EASTLAKE","MI","MANISTEE"
"49627","EASTPORT, MI","B","D",0,"D",0,"D",0,6,"EASTPORT","MI","ANTRIM"
"49628","ELBERTA, MI",,"H",59,"G",233,"G",1472,15,"ELBERTA","MI","BENZIE"
"49629","ELK RAPIDS, MI",,"G",689,"G",4708,"G",22862,110,"ELK RAPIDS","MI","ANTRIM"
"49630","EMPIRE, MI",,"G",205,"G",1062,"G",5857,49,"EMPIRE","MI","LEELANAU"
"49631","EVART, MI",,"H",1895,"H",13521,"H",60777,105,"EVART","MI","OSCEOLA"
"49632","FALMOUTH, MI",,"H",193,"H",1308,"H",6835,25,"FALMOUTH","MI","MISSAUKEE"
"49633","FIFE LAKE, MI",,"H",233,"H",1704,"H",7199,44,"FIFE LAKE","MI","KALKASKA"
"49634","FILER CITY, MI","E","D",0,"D",0,"D",0,3,"FILER CITY","MI","MANISTEE"
"49635","FRANKFORT, MI",,"G",964,"G",7124,"G",37465,128,"FRANKFORT","MI","BENZIE"
"49636","GLEN ARBOR, MI",,"G",346,"G",2676,"G",15703,51,"GLEN ARBOR","MI","LEELANAU"
"49637","GRAWN, MI",,"H",767,"H",5746,"H",30588,58,"GRAWN","MI","GRAND TRAVERSE"
"49638","HARRIETTA, MI","A","D",0,"D",0,"D",0,3,"HARRIETTA","MI","WEXFORD"
"49639","HERSEY, MI","E","D",0,"D",0,"D",0,29,"HERSEY","MI","OSCEOLA"
"49640","HONOR, MI",,"G",251,"H",1257,"H",6867,46,"HONOR","MI","BENZIE"
"49642","IDLEWILD, MI","A","D",0,"D",0,"D",0,4,"IDLEWILD","MI","LAKE"
"49643","INTERLOCHEN, MI",,"H",878,"H",6001,"H",29171,80,"INTERLOCHEN","MI","GRAND TRAVERSE"
"49644","IRONS, MI",,"H",103,"H",511,"H",2376,24,"IRONS","MI","LAKE"
"49645","KALEVA, MI",,"H",121,"G",778,"G",3425,28,"KALEVA","MI","MANISTEE"
"49646","KALKASKA, MI",,"G",2908,"G",28578,"G",130302,252,"KALKASKA","MI","KALKASKA"
"49648","KEWADIN, MI",,"G",140,"G",806,"H",6979,40,"KEWADIN","MI","ANTRIM"
"49649","KINGSLEY, MI",,"H",482,"G",2777,"G",12892,98,"KINGSLEY","MI","GRAND TRAVERSE"
"49650","LAKE ANN, MI",,"G",118,"G",593,"G",3140,43,"LAKE ANN","MI","BENZIE"
"49651","LAKE CITY, MI",,"G",1105,"G",6933,"G",31034,141,"LAKE CITY","MI","MISSAUKEE"
"49653","LAKE LEELANAU, MI",,"G",308,"G",2161,"G",10772,67,"LAKE LEELANAU","MI","LEELANAU"
"49654","LELAND, MI",,"H",260,"H",1854,"G",11348,47,"LELAND","MI","LEELANAU"
"49655","LEROY, MI",,"H",382,"G",2608,"G",14149,45,"LEROY","MI","OSCEOLA"
"49656","LUTHER, MI",,"H",77,"H",297,"H",1613,15,"LUTHER","MI","LAKE"
"49657","MC BAIN, MI",,"H",762,"H",5553,"H",25031,86,"MC BAIN","MI","MISSAUKEE"
"49659","MANCELONA, MI",,"G",896,"H",7534,"G",31237,108,"MANCELONA","MI","ANTRIM"
"49660","MANISTEE, MI",,"G",4064,"G",30641,"G",130160,375,"MANISTEE","MI","MANISTEE"
"49663","MANTON, MI",,"H",322,"G",2211,"G",9779,82,"MANTON","MI","WEXFORD"
"49664","MAPLE CITY, MI",,"H",267,"H",1743,"G",9216,51,"MAPLE CITY","MI","LEELANAU"
"49665","MARION, MI",,"H",276,"H",2011,"H",9132,66,"MARION","MI","OSCEOLA"
"49666","MAYFIELD, MI",,"G",12,"G",43,"G",231,3,"MAYFIELD","MI","GRAND TRAVERSE"
"49667","MERRITT, MI",,"G",53,"H",330,"H",1704,12,"MERRITT","MI","MISSAUKEE"
"49668","MESICK, MI","E","D",0,"D",0,"D",0,50,"MESICK","MI","WEXFORD"
"49670","NORTHPORT, MI",,"G",267,"H",1613,"G",9163,55,"NORTHPORT","MI","LEELANAU"
"49673","OLD MISSION, MI","A","D",0,"D",0,"D",0,2,"OLD MISSION","MI","GRAND TRAVERSE"
"49674","OMENA, MI","B","D",0,"D",0,"D",0,10,"OMENA","MI","LEELANAU"
"49675","ONEKAMA, MI",,"H",120,"H",578,"H",3306,30,"ONEKAMA","MI","MANISTEE"
"49676","RAPID CITY, MI",,"H",264,"H",2269,"H",11987,50,"RAPID CITY","MI","KALKASKA"
"49677","REED CITY, MI",,"G",2795,"H",33989,"H",138350,164,"REED CITY","MI","OSCEOLA"
"49679","SEARS, MI",,"G",112,"H",709,"G",3139,17,"SEARS","MI","OSCEOLA"
"49680","SOUTH BOARDMAN, MI",,"H",93,"H",946,"H",3985,18,"SOUTH BOARDMAN","MI","KALKASKA"
"49682","SUTTONS BAY, MI",,"G",1052,"G",6185,"G",30848,157,"SUTTONS BAY","MI","LEELANAU"
"49683","THOMPSONVILLE, MI",,"H",771,"H",3547,"H",12639,24,"THOMPSONVILLE","MI","BENZIE"
"49684","TRAVERSE CITY, MI",,"G",24509,"G",228069,"G",999660,1657,"TRAVERSE CITY","MI","GRAND TRAVERSE"
"49685","TRAVERSE CITY, MI",,"H",2195,"H",19395,"H",94860,203,"TRAVERSE CITY","MI","GRAND TRAVERSE"
"49686","TRAVERSE CITY, MI",,"G",12225,"G",106056,"G",468633,1121,"TRAVERSE CITY","MI","GRAND TRAVERSE"
"49688","TUSTIN, MI",,"H",365,"H",2864,"H",11908,32,"TUSTIN","MI","OSCEOLA"
"49689","WELLSTON, MI",,"H",206,"H",1110,"G",5332,30,"WELLSTON","MI","MANISTEE"
"49690","WILLIAMSBURG, MI",,"G",1678,"H",12930,"H",62157,162,"WILLIAMSBURG","MI","GRAND TRAVERSE"
"49696","TRAVERSE CITY, MI",,"G",680,"G",6984,"G",28565,100,"TRAVERSE CITY","MI","GRAND TRAVERSE"
"49701","MACKINAW CITY, MI",,"G",435,"G",1936,"G",23064,155,"MACKINAW CITY","MI","CHEBOYGAN"
"49705","AFTON, MI","C","S",0,"S",0,"H",5956,9,"AFTON","MI","CHEBOYGAN"
"49706","ALANSON, MI",,"G",349,"G",2388,"H",12389,76,"ALANSON","MI","EMMET"
"49707","ALPENA, MI",,"G",9350,"G",75185,"G",329946,664,"ALPENA","MI","ALPENA"
"49709","ATLANTA, MI",,"G",301,"G",1676,"G",7863,59,"ATLANTA","MI","MONTMORENCY"
"49710","BARBEAU, MI","B","S",0,"H",49,"G",346,9,"BARBEAU","MI","CHIPPEWA"
"49711","BAY SHORE, MI","B","D",0,"D",0,"D",0,2,"BAY SHORE","MI","CHARLEVOIX"
"49712","BOYNE CITY, MI",,"H",1871,"H",16864,"H",74957,225,"BOYNE CITY","MI","CHARLEVOIX"
"49713","BOYNE FALLS, MI",,"H",1191,"G",5957,"G",22584,49,"BOYNE FALLS","MI","CHARLEVOIX"
"49715","BRIMLEY, MI",,"G",182,"H",1394,"H",6890,33,"BRIMLEY","MI","CHIPPEWA"
"49716","BRUTUS, MI","B","S",0,"G",183,"G",1751,13,"BRUTUS","MI","EMMET"
"49717","BURT LAKE, MI",,"H",23,"G",81,"G",386,3,"BURT LAKE","MI","CHEBOYGAN"
"49718","CARP LAKE, MI","B","D",0,"D",0,"D",0,9,"CARP LAKE","MI","EMMET"
"49719","CEDARVILLE, MI",,"G",363,"H",2434,"H",12638,59,"CEDARVILLE","MI","MACKINAC"
"49720","CHARLEVOIX, MI",,"G",3220,"G",32463,"G",136025,328,"CHARLEVOIX","MI","CHARLEVOIX"
"49721","CHEBOYGAN, MI",,"G",2897,"G",18228,"G",82895,404,"CHEBOYGAN","MI","CHEBOYGAN"
"49722","CONWAY, MI","B","D",0,"D",0,"D",0,7,"CONWAY","MI","EMMET"
"49723","CROSS VILLAGE, MI","A","D",0,"D",0,"D",0,4,"CROSS VILLAGE","MI","EMMET"
"49724","DAFTER, MI","B","D",0,"D",0,"D",0,9,"DAFTER","MI","CHIPPEWA"
"49725","DE TOUR VILLAGE, MI","B","S",0,"G",407,"G",1949,31,"DE TOUR VILLAGE","MI","CHIPPEWA"
"49726","DRUMMOND ISLAND, MI",,"H",93,"G",558,"G",4624,48,"DRUMMOND ISLAND","MI","CHIPPEWA"
"49727","EAST JORDAN, MI",,"G",1335,"H",16621,"H",68651,136,"EAST JORDAN","MI","CHARLEVOIX"
"49728","ECKERMAN, MI","B","S",0,"H",105,"H",464,4,"ECKERMAN","MI","CHIPPEWA"
"49729","ELLSWORTH, MI",,"G",185,"G",1225,"H",5893,30,"ELLSWORTH","MI","ANTRIM"
"49730","ELMIRA, MI","B","S",0,"H",457,"H",2276,16,"ELMIRA","MI","OTSEGO"
"49733","FREDERIC, MI","B","S",0,"S",0,"H",2641,14,"FREDERIC","MI","CRAWFORD"
"49734","GAYLORD, MI",,"H",354,"H",3142,"H",13678,36,"GAYLORD","MI","OTSEGO"
"49735","GAYLORD, MI",,"G",7407,"G",54777,"G",239641,641,"GAYLORD","MI","OTSEGO"
"49736","GOETZVILLE, MI",,"H",46,"H",165,"H",963,11,"GOETZVILLE","MI","CHIPPEWA"
"49737","GOOD HART, MI","A","D",0,"D",0,"D",0,2,"GOOD HART","MI","EMMET"
"49738","GRAYLING, MI",,"G",3407,"H",31544,"H",133975,269,"GRAYLING","MI","CRAWFORD"
"49739","GRAYLING, MI","A","D",0,"D",0,"D",0,2,"GRAYLING","MI","CRAWFORD"
"49740","HARBOR SPRINGS, MI",,"G",2965,"G",20878,"G",101355,366,"HARBOR SPRINGS","MI","EMMET"
"49743","HAWKS, MI",,"H",43,"S",0,"H",768,11,"HAWKS","MI","PRESQUE ISLE"
"49744","HERRON, MI","B","S",0,"S",0,"H",3153,14,"HERRON","MI","ALPENA"
"49745","HESSEL, MI",,"H",81,"G",561,"G",2758,20,"HESSEL","MI","MACKINAC"
"49746","HILLMAN, MI",,"G",545,"G",3375,"G",17800,71,"HILLMAN","MI","MONTMORENCY"
"49747","HUBBARD LAKE, MI","C","D",0,"D",0,"D",0,29,"HUBBARD LAKE","MI","ALPENA"
"49748","HULBERT, MI",,"G",7,"H",34,"G",122,4,"HULBERT","MI","CHIPPEWA"
"49749","INDIAN RIVER, MI",,"G",905,"H",5831,"G",28164,140,"INDIAN RIVER","MI","CHEBOYGAN"
"49751","JOHANNESBURG, MI",,"H",136,"H",1708,"H",6220,28,"JOHANNESBURG","MI","OTSEGO"
"49752","KINROSS, MI",,"H",42,"H",204,"H",821,11,"KINROSS","MI","CHIPPEWA"
"49753","LACHINE, MI",,"H",167,"H",758,"H",3789,27,"LACHINE","MI","ALPENA"
"49755","LEVERING, MI","B","S",0,"H",122,"G",1088,18,"LEVERING","MI","EMMET"
"49756","LEWISTON, MI",,"H",699,"G",5662,"G",23626,79,"LEWISTON","MI","MONTMORENCY"
"49757","MACKINAC ISLAND, MI",,"G",341,"H",2867,"H",43389,111,"MACKINAC ISLAND","MI","MACKINAC"
"49759","MILLERSBURG, MI",,"H",108,"G",327,"G",1816,24,"MILLERSBURG","MI","PRESQUE ISLE"
"49760","MORAN, MI",,"G",23,"H",126,"H",1084,13,"MORAN","MI","MACKINAC"
"49761","MULLETT LAKE, MI","A","D",0,"D",0,"D",0,2,"MULLETT LAKE","MI","CHEBOYGAN"
"49762","NAUBINWAY, MI",,"H",45,"H",274,"G",1137,22,"NAUBINWAY","MI","MACKINAC"
"49764","ODEN, MI","B","D",0,"D",0,"D",0,4,"ODEN","MI","EMMET"
"49765","ONAWAY, MI",,"G",758,"G",6255,"G",30360,96,"ONAWAY","MI","PRESQUE ISLE"
"49766","OSSINEKE, MI",,"G",233,"H",1270,"H",5702,37,"OSSINEKE","MI","ALPENA"
"49768","PARADISE, MI",,"H",92,"H",305,"G",1311,15,"PARADISE","MI","CHIPPEWA"
"49769","PELLSTON, MI",,"H",194,"H",1005,"H",5437,36,"PELLSTON","MI","EMMET"
"49770","PETOSKEY, MI",,"G",10532,"G",93840,"G",418344,912,"PETOSKEY","MI","EMMET"
"49774","PICKFORD, MI",,"H",208,"G",1377,"G",6939,48,"PICKFORD","MI","CHIPPEWA"
"49775","POINTE AUX PINS, MI",,"G",2,"S",0,"H",226,5,"POINTE AUX PINS","MI","MACKINAC"
"49776","POSEN, MI",,"H",146,"G",910,"G",3711,33,"POSEN","MI","PRESQUE ISLE"
"49777","PRESQUE ISLE, MI",,"G",162,"S",0,"H",9210,23,"PRESQUE ISLE","MI","PRESQUE ISLE"
"49779","ROGERS CITY, MI",,"G",1057,"G",6922,"G",30784,164,"ROGERS CITY","MI","PRESQUE ISLE"
"49780","RUDYARD, MI",,"G",171,"G",1217,"H",6022,43,"RUDYARD","MI","CHIPPEWA"
"49781","SAINT IGNACE, MI",,"H",947,"H",6742,"H",32310,156,"SAINT IGNACE","MI","MACKINAC"
"49782","BEAVER ISLAND, MI",,"H",66,"G",371,"G",2650,31,"BEAVER ISLAND","MI","CHARLEVOIX"
"49783","SAULT SAINTE MARIE, MI",,"G",7678,"G",51258,"G",218889,528,"SAULT SAINTE MARIE","MI","CHIPPEWA"
"49784","KINCHELOE, MI","A","D",0,"D",0,"D",0,2,"KINCHELOE","MI","CHIPPEWA"
"49788","KINCHELOE, MI",,"H",313,"H",2540,"H",11444,28,"KINCHELOE","MI","CHIPPEWA"
"49791","TOPINABEE, MI",,"H",42,"H",130,"G",836,11,"TOPINABEE","MI","CHEBOYGAN"
"49792","TOWER, MI","A","D",0,"D",0,"D",0,1,"TOWER","MI","CHEBOYGAN"
"49793","TROUT LAKE, MI","A","D",0,"D",0,"D",0,5,"TROUT LAKE","MI","CHIPPEWA"
"49795","VANDERBILT, MI",,"H",344,"G",2507,"G",9953,29,"VANDERBILT","MI","OTSEGO"
"49796","WALLOON LAKE, MI",,"G",119,"G",699,"H",3951,23,"WALLOON LAKE","MI","CHARLEVOIX"
"49797","WATERS, MI",,"G",47,"H",474,"H",2206,8,"WATERS","MI","OTSEGO"
"49799","WOLVERINE, MI",,"G",69,"G",362,"G",1484,22,"WOLVERINE","MI","CHEBOYGAN"
"49801","IRON MOUNTAIN, MI",,"H",9112,"G",90147,"G",407160,523,"IRON MOUNTAIN","MI","DICKINSON"
"49802","KINGSFORD, MI",,"G",1803,"G",12104,"G",52200,166,"KINGSFORD","MI","DICKINSON"
"49805","ALLOUEZ, MI","B","D",0,"D",0,"D",0,8,"ALLOUEZ","MI","KEWEENAW"
"49806","AU TRAIN, MI",,"G",64,"H",898,"G",2914,11,"AU TRAIN","MI","ALGER"
"49807","BARK RIVER, MI",,"G",206,"H",2042,"G",9785,36,"BARK RIVER","MI","DELTA"
"49808","BIG BAY, MI","B","D",0,"D",0,"D",0,12,"BIG BAY","MI","MARQUETTE"
"49812","CARNEY, MI",,"H",220,"H",1672,"H",6723,14,"CARNEY","MI","MENOMINEE"
"49814","CHAMPION, MI",,"G",89,"H",512,"H",1880,20,"CHAMPION","MI","MARQUETTE"
"49815","CHANNING, MI","B","D",0,"D",0,"D",0,9,"CHANNING","MI","DICKINSON"
"49816","CHATHAM, MI","B","S",0,"G",175,"G",734,10,"CHATHAM","MI","ALGER"
"49817","COOKS, MI","B","S",0,"H",71,"G",350,8,"COOKS","MI","SCHOOLCRAFT"
"49818","CORNELL, MI",,"H",110,"H",965,"H",5268,12,"CORNELL","MI","DELTA"
"49819","ARNOLD, MI","A","D",0,"D",0,"D",0,1,"ARNOLD","MI","MARQUETTE"
"49820","CURTIS, MI",,"H",98,"H",407,"H",1780,18,"CURTIS","MI","MACKINAC"
"49821","DAGGETT, MI",,"G",55,"H",418,"H",1909,16,"DAGGETT","MI","MENOMINEE"
"49825","EBEN JUNCTION, MI","A","S",0,"G",80,"G",386,6,"EBEN JUNCTION","MI","ALGER"
"49826","RUMELY, MI","A","D",0,"D",0,"D",0,2,"RUMELY","MI","ALGER"
"49827","ENGADINE, MI",,"H",100,"G",535,"G",2378,22,"ENGADINE","MI","MACKINAC"
"49829","ESCANABA, MI",,"G",9508,"G",82441,"G",343692,702,"ESCANABA","MI","DELTA"
"49831","FELCH, MI",,"G",51,"H",231,"H",983,11,"FELCH","MI","DICKINSON"
"49833","LITTLE LAKE, MI","B","S",0,"S",0,"H",414,5,"LITTLE LAKE","MI","MARQUETTE"
"49834","FOSTER CITY, MI","A","D",0,"D",0,"D",0,2,"FOSTER CITY","MI","DICKINSON"
"49835","GARDEN, MI",,"G",50,"H",420,"H",2937,19,"GARDEN","MI","DELTA"
"49836","GERMFASK, MI","B","D",0,"D",0,"D",0,10,"GERMFASK","MI","SCHOOLCRAFT"
"49837","GLADSTONE, MI",,"G",1359,"G",9743,"G",41218,191,"GLADSTONE","MI","DELTA"
"49838","GOULD CITY, MI","A","D",0,"D",0,"D",0,11,"GOULD CITY","MI","MACKINAC"
"49839","GRAND MARAIS, MI","B","S",0,"S",0,"H",1122,18,"GRAND MARAIS","MI","ALGER"
"49840","GULLIVER, MI",,"H",176,"H",2108,"H",10076,25,"GULLIVER","MI","SCHOOLCRAFT"
"49841","GWINN, MI",,"H",1153,"H",10168,"H",44011,99,"GWINN","MI","MARQUETTE"
"49847","HERMANSVILLE, MI","E","S",0,"H",2525,"H",11128,20,"HERMANSVILLE","MI","MENOMINEE"
"49848","INGALLS, MI",,"H",23,"G",145,"H",551,4,"INGALLS","MI","MENOMINEE"
"49849","ISHPEMING, MI",,"G",3195,"H",39916,"H",162312,242,"ISHPEMING","MI","MARQUETTE"
"49852","LORETTO, MI","A","D",0,"D",0,"D",0,1,"LORETTO","MI","DICKINSON"
"49853","MC MILLAN, MI",,"G",113,"G",407,"G",1883,19,"MC MILLAN","MI","LUCE"
"49854","MANISTIQUE, MI",,"G",1483,"G",10251,"G",46720,178,"MANISTIQUE","MI","SCHOOLCRAFT"
"49855","MARQUETTE, MI",,"G",14719,"G",106511,"G",459703,1034,"MARQUETTE","MI","MARQUETTE"
"49858","MENOMINEE, MI",,"G",4085,"H",31365,"H",132491,284,"MENOMINEE","MI","MENOMINEE"
"49861","MICHIGAMME, MI","B","S",0,"S",0,"G",279,10,"MICHIGAMME","MI","MARQUETTE"
"49862","MUNISING, MI",,"H",1290,"H",12126,"H",52324,137,"MUNISING","MI","ALGER"
"49863","NADEAU, MI","A","D",0,"D",0,"D",0,2,"NADEAU","MI","MENOMINEE"
"49864","NAHMA, MI","B","S",0,"H",1244,"H",4640,6,"NAHMA","MI","DELTA"
"49866","NEGAUNEE, MI",,"H",1300,"H",8947,"H",38565,155,"NEGAUNEE","MI","MARQUETTE"
"49868","NEWBERRY, MI",,"G",1465,"G",11828,"G",51462,144,"NEWBERRY","MI","LUCE"
"49870","NORWAY, MI",,"G",712,"G",4578,"G",19074,95,"NORWAY","MI","DICKINSON"
"49871","PALMER, MI","F","D",0,"D",0,"D",0,7,"PALMER","MI","MARQUETTE"
"49872","PERKINS, MI","B","D",0,"D",0,"D",0,5,"PERKINS","MI","DELTA"
"49873","PERRONVILLE, MI","A","D",0,"D",0,"D",0,2,"PERRONVILLE","MI","MENOMINEE"
"49874","POWERS, MI","C","S",0,"H",911,"H",3976,18,"POWERS","MI","MENOMINEE"
"49876","QUINNESEC, MI",,"H",647,"H",10544,"H",42568,29,"QUINNESEC","MI","DICKINSON"
"49877","RALPH, MI","A","D",0,"D",0,"D",0,2,"RALPH","MI","DICKINSON"
"49878","RAPID RIVER, MI",,"G",207,"G",1219,"G",6113,56,"RAPID RIVER","MI","DELTA"
"49879","REPUBLIC, MI","B","D",0,"D",0,"D",0,15,"REPUBLIC","MI","MARQUETTE"
"49880","ROCK, MI",,"G",88,"H",601,"H",2714,18,"ROCK","MI","DELTA"
"49881","SAGOLA, MI","E","D",0,"D",0,"D",0,10,"SAGOLA","MI","DICKINSON"
"49883","SENEY, MI",,"G",17,"S",0,"H",306,6,"SENEY","MI","SCHOOLCRAFT"
"49884","SHINGLETON, MI","A","D",0,"D",0,"D",0,8,"SHINGLETON","MI","ALGER"
"49885","SKANDIA, MI",,"G",50,"G",226,"H",1825,24,"SKANDIA","MI","MARQUETTE"
"49886","SPALDING, MI",,"G",80,"H",582,"H",2192,13,"SPALDING","MI","MENOMINEE"
"49887","STEPHENSON, MI",,"G",312,"G",1730,"G",7205,50,"STEPHENSON","MI","MENOMINEE"
"49891","TRENARY, MI",,"H",48,"G",187,"G",822,14,"TRENARY","MI","ALGER"
"49892","VULCAN, MI","B","S",0,"G",417,"G",1910,25,"VULCAN","MI","DICKINSON"
"49893","WALLACE, MI",,"H",160,"H",1458,"H",6731,17,"WALLACE","MI","MENOMINEE"
"49894","WELLS, MI",,"H",158,"H",567,"H",2263,14,"WELLS","MI","DELTA"
"49895","WETMORE, MI",,"H",131,"H",761,"H",3460,21,"WETMORE","MI","ALGER"
"49896","WILSON, MI","B","S",0,"H",278,"H",1494,13,"WILSON","MI","MENOMINEE"
"49901","AHMEEK, MI","A","D",0,"D",0,"D",0,7,"AHMEEK","MI","KEWEENAW"
"49902","ALPHA, MI","A","S",0,"H",50,"G",221,4,"ALPHA","MI","IRON"
